VARIABLES = "x","y","mut"
ZONE T="CFL3D"                                                                
 7.500000000E-01 2.464144379E-01 7.046530489E-03
 7.500000000E-01 2.504159808E-01 7.026700769E-03
 7.500000000E-01 2.544990480E-01 6.989920512E-03
 7.500000000E-01 2.586653233E-01 6.941873115E-03
 7.500000000E-01 2.629164457E-01 6.895357277E-03
 7.500000000E-01 2.672542036E-01 6.851040758E-03
 7.500000000E-01 2.716802955E-01 6.808850914E-03
 7.500000000E-01 2.761965990E-01 6.768711377E-03
 7.500000000E-01 2.808049023E-01 6.730548106E-03
 7.500000000E-01 2.855070829E-01 6.694288459E-03
 7.500000000E-01 2.903050482E-01 6.659859326E-03
 7.500000000E-01 2.952007949E-01 6.627190858E-03
 7.500000000E-01 3.001962602E-01 6.596213672E-03
 7.500000000E-01 3.052935004E-01 6.566859782E-03
 7.500000000E-01 3.104945719E-01 6.539062597E-03
 7.500000000E-01 3.158016503E-01 6.512756925E-03
 7.500000000E-01 3.212168217E-01 6.487879902E-03
 7.500000000E-01 3.267422915E-01 6.464369129E-03
 7.500000000E-01 3.323803544E-01 6.442164537E-03
 7.500000000E-01 3.381333053E-01 6.421208382E-03
 7.500000000E-01 3.440034389E-01 6.401442457E-03
 7.500000000E-01 3.499931395E-01 6.382812280E-03
 7.500000000E-01 3.561049104E-01 6.365264300E-03
 7.500000000E-01 3.623411655E-01 6.348746363E-03
 7.500000000E-01 3.687044978E-01 6.333208643E-03
 7.500000000E-01 3.751974404E-01 6.318602245E-03
 7.500000000E-01 3.818227053E-01 6.304880604E-03
 7.500000000E-01 3.885829151E-01 6.291999016E-03
 7.500000000E-01 3.954808414E-01 6.279913243E-03
 7.500000000E-01 4.025193155E-01 6.268582307E-03
 7.500000000E-01 4.097011983E-01 6.257965695E-03
 7.500000000E-01 4.170293808E-01 6.248024292E-03
 7.500000000E-01 4.245068729E-01 6.238722242E-03
 7.500000000E-01 4.321366847E-01 6.230023224E-03
 7.500000000E-01 4.399219453E-01 6.221893709E-03
 7.500000000E-01 4.478658140E-01 6.214301102E-03
 7.500000000E-01 4.559715390E-01 6.207214668E-03
 7.500000000E-01 4.642423689E-01 6.200604606E-03
 7.500000000E-01 4.726817310E-01 6.194442976E-03
 7.500000000E-01 4.812930226E-01 6.188703235E-03
 7.500000000E-01 4.900797307E-01 6.183359306E-03
 7.500000000E-01 4.990454614E-01 6.178387441E-03
 7.500000000E-01 5.081938505E-01 6.173763890E-03
 7.500000000E-01 5.175286531E-01 6.169468164E-03
 7.500000000E-01 5.270535946E-01 6.165478379E-03
 7.500000000E-01 5.367726088E-01 6.161775440E-03
 7.500000000E-01 5.466895700E-01 6.158340722E-03
 7.500000000E-01 5.568086505E-01 6.155156996E-03
 7.500000000E-01 5.671338439E-01 6.152207032E-03
 7.500000000E-01 5.776693821E-01 6.149476394E-03
 7.500000000E-01 5.884196162E-01 6.146949250E-03
 7.500000000E-01 5.993887782E-01 6.144612562E-03
 7.500000000E-01 6.105814576E-01 6.142452825E-03
 7.500000000E-01 6.220021844E-01 6.140457932E-03
 7.500000000E-01 6.336556077E-01 6.138616707E-03
 7.500000000E-01 6.455463767E-01 6.136917975E-03
 7.500000000E-01 6.576794386E-01 6.135351956E-03
 7.500000000E-01 6.700596809E-01 6.133908872E-03
 7.500000000E-01 6.826921701E-01 6.132579874E-03
 7.500000000E-01 6.955819726E-01 6.131356582E-03
 7.500000000E-01 7.087343931E-01 6.130232010E-03
 7.500000000E-01 7.221547961E-01 6.129197776E-03
 7.500000000E-01 7.358485460E-01 6.128248293E-03
 7.500000000E-01 7.498213649E-01 6.127376109E-03
 7.500000000E-01 7.640787959E-01 6.126576569E-03
 7.500000000E-01 7.786266804E-01 6.125843152E-03
 7.500000000E-01 7.934709787E-01 6.125171203E-03
 7.500000000E-01 8.086177111E-01 6.124556530E-03
 7.500000000E-01 8.240730166E-01 6.123994011E-03
 7.500000000E-01 8.398432136E-01 6.123479921E-03
 7.500000000E-01 8.559346199E-01 6.123010535E-03
 7.500000000E-01 8.723539114E-01 6.122582126E-03
 7.500000000E-01 8.891077042E-01 6.122192368E-03
 7.500000000E-01 9.062028527E-01 6.121837068E-03
 7.500000000E-01 9.236462712E-01 6.121514831E-03
 7.500000000E-01 9.414450526E-01 6.121222395E-03
 7.500000000E-01 9.596064091E-01 6.120957434E-03
 7.500000000E-01 9.781377912E-01 6.120718550E-03
 7.500000000E-01 9.970467687E-01 6.120503880E-03
 7.500000000E-01 1.016340852E+00 6.120310631E-03
 7.500000000E-01 1.036028147E+00 6.120138802E-03
 7.500000000E-01 1.056116462E+00 6.119986065E-03
 7.500000000E-01 1.076614022E+00 6.119851489E-03
 7.500000000E-01 1.097529292E+00 6.119733676E-03
 7.500000000E-01 1.118870497E+00 6.119632628E-03
 7.500000000E-01 1.140646577E+00 6.119546015E-03
 7.500000000E-01 1.162866354E+00 6.119473837E-03
 7.500000000E-01 1.185538769E+00 6.119415164E-03
 7.500000000E-01 1.208673000E+00 6.119369064E-03
 7.500000000E-01 1.232278705E+00 6.119334139E-03
 7.500000000E-01 1.256365180E+00 6.119309459E-03
 7.500000000E-01 1.280942440E+00 6.119294092E-03
 7.500000000E-01 1.306020379E+00 6.119286176E-03
 7.500000000E-01 1.331609249E+00 6.119283848E-03
 7.500000000E-01 1.357719421E+00 6.119285710E-03
 7.500000000E-01 1.384361625E+00 6.119289435E-03
 7.500000000E-01 1.411546588E+00 6.119293626E-03
 7.500000000E-01 1.439285278E+00 6.119295955E-03
 7.500000000E-01 1.467589140E+00 6.119295955E-03
 7.500000000E-01 1.496469736E+00 6.119292229E-03
 7.500000000E-01 1.525938630E+00 6.119285244E-03
 7.500000000E-01 1.556007862E+00 6.119275000E-03
 7.500000000E-01 1.586689711E+00 6.119262893E-03
 7.500000000E-01 1.617996693E+00 6.119249389E-03
 7.500000000E-01 1.649941444E+00 6.119235884E-03
 7.500000000E-01 1.682536960E+00 6.119223312E-03
 7.500000000E-01 1.715796590E+00 6.119211204E-03
 7.500000000E-01 1.749733806E+00 6.119200960E-03
 7.500000000E-01 1.784362435E+00 6.119191181E-03
 7.500000000E-01 1.819696665E+00 6.119182799E-03
 7.500000000E-01 1.855750561E+00 6.119175348E-03
 7.500000000E-01 1.892539144E+00 6.119168829E-03
 7.500000000E-01 1.930077076E+00 6.119162776E-03
 7.500000000E-01 1.968379855E+00 6.119157653E-03
 7.500000000E-01 2.007462978E+00 6.119153462E-03
 7.500000000E-01 2.047342300E+00 6.119149271E-03
 7.500000000E-01 2.088034153E+00 6.119146012E-03
 7.500000000E-01 2.129554987E+00 6.119143218E-03
 7.500000000E-01 2.171921730E+00 6.119140424E-03
 7.500000000E-01 2.215151548E+00 6.119138561E-03
 7.500000000E-01 2.259262085E+00 6.119136699E-03
 7.500000000E-01 2.304271460E+00 6.119135302E-03
 7.500000000E-01 2.350197554E+00 6.119134370E-03
 7.500000000E-01 2.397059441E+00 6.119133439E-03
 7.500000000E-01 2.444876194E+00 6.119132973E-03
 7.500000000E-01 2.493666887E+00 6.119132508E-03
 7.500000000E-01 2.543451548E+00 6.119132973E-03
 7.500000000E-01 2.594250679E+00 6.119132973E-03
 7.500000000E-01 2.646084547E+00 6.119133905E-03
 7.500000000E-01 2.698974609E+00 6.119134370E-03
 7.500000000E-01 2.752942085E+00 6.119135767E-03
 7.500000000E-01 2.808009148E+00 6.119137164E-03
 7.500000000E-01 2.864197969E+00 6.119138561E-03
 7.500000000E-01 2.921531439E+00 6.119140424E-03
 7.500000000E-01 2.980033159E+00 6.119142752E-03
 7.500000000E-01 3.039726734E+00 6.119145546E-03
 7.500000000E-01 3.100636244E+00 6.119148340E-03
 7.500000000E-01 3.162786722E+00 6.119151134E-03
 7.500000000E-01 3.226203680E+00 6.119154394E-03
 7.500000000E-01 3.290912390E+00 6.119158119E-03
 7.500000000E-01 3.356939316E+00 6.119162310E-03
 7.500000000E-01 3.424311638E+00 6.119166501E-03
 7.500000000E-01 3.493056297E+00 6.119171623E-03
 7.500000000E-01 3.563201666E+00 6.119176280E-03
 7.500000000E-01 3.634775877E+00 6.119181868E-03
 7.500000000E-01 3.707808495E+00 6.119187921E-03
 7.500000000E-01 3.782329082E+00 6.119193975E-03
 7.500000000E-01 3.858367682E+00 6.119200494E-03
 7.500000000E-01 3.935955524E+00 6.119207479E-03
 7.500000000E-01 4.015123844E+00 6.119214930E-03
 7.500000000E-01 4.095905304E+00 6.119222846E-03
 7.500000000E-01 4.178332329E+00 6.119231228E-03
 7.500000000E-01 4.262438774E+00 6.119240075E-03
 7.500000000E-01 4.348258972E+00 6.119249389E-03
 7.500000000E-01 4.435827255E+00 6.119259167E-03
 7.500000000E-01 4.525179386E+00 6.119269412E-03
 7.500000000E-01 4.616352081E+00 6.119280122E-03
 7.500000000E-01 4.709382534E+00 6.119291298E-03
 7.500000000E-01 4.804307938E+00 6.119302940E-03
 7.500000000E-01 4.901167393E+00 6.119315512E-03
 7.500000000E-01 5.000000000E+00 6.119325757E-03
